site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Akarui Point,AKAR,58.4.2,41.39,-68.5,adelie penguin,11.0,2.0,2011,2010,106.0,5.0,nests,vhr,"<p id=""lynch2014global"" class=""reference"">Lynch  H. J. and M. A. LaRue (2014). &ldquo;First global census of the Ad&eacute;lie Penguin&rdquo;. In: <em>The Auk</em> 131.4  pp. 457&ndash;466. DOI: <a href=""https://doi.org/10.1642/AUK-14-31.1"">10.1642/AUK-14-31.1</a>.</p>"
Alasheyev Bight,ALAS,58.4.2,46.109,-67.654,adelie penguin,25.0,3.0,2009,2008,1080.0,5.0,nests,vhr,"<p id=""lynch2014global"" class=""reference"">Lynch  H. J. and M. A. LaRue (2014). &ldquo;First global census of the Ad&eacute;lie Penguin&rdquo;. In: <em>The Auk</em> 131.4  pp. 457&ndash;466. DOI: <a href=""https://doi.org/10.1642/AUK-14-31.1"">10.1642/AUK-14-31.1</a>.</p>"
Alcock Island,ALCO,48.1,-61.127,-64.24,chinstrap penguin,,,1989,1989,3000.0,4.0,nests,,"<p id=""woehler1993distribution"" class=""reference"">Woehler  E. J. (1993). <em>The distribution and abundance of Antarctic and Subantarctic penguins</em>. Cambridge  United Kingdom: Scientific Committee on Antarctic Research (SCAR).</p>"
Alcock Island,ALCO,48.1,-61.127,-64.24,chinstrap penguin,5.0,1.0,1998,1997,605.0,2.0,nests,ground,"<p id=""favero2000status"" class=""reference"">Favero  M.  N. R. Coria  and M. P. Beron (2000). &ldquo;The status of breeding birds at Cierva Point and surroundings  Danco Coast  Antarctic Peninsula&rdquo;. In: <em>Polish Polar Research</em> 21.3&ndash;4  pp. 181&ndash;187.</p>"
Alcock Island,ALCO,48.1,-61.127,-64.24,chinstrap penguin,10.0,12.0,2010,2010,1016.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Alcock Island,ALCO,48.1,-61.127,-64.24,chinstrap penguin,9.0,2.0,2011,2010,1100.0,1.0,nests,ground,"<p id=""gonzalez-zevallos2013abundance"" class=""reference"">Gonz&aacute;lez-Zevallos  D.  M. M. Santos  E. F. Rombol&aacute;  et al. (2013). &ldquo;Abundance and breeding distribution of seabirds in the northern part of the Danco Coast  Antarctic Peninsula&rdquo;. In: <em>Polar Research</em> 32.0  pp. 1&ndash;7. DOI: <a href=""https://doi.org/10.3402/polar.v32i0.11133"">10.3402/polar.v32i0.11133</a>.</p>"
Alcock Island,ALCO,48.1,-61.127,-64.24,chinstrap penguin,17.0,1.0,2021,2020,519.0,3.0,nests,uav,"<p id=""lynchhartunpublished"" class=""reference"">Lynch  H. J. and T. Hart (2023). &ldquo;Unpublished Data&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,28.0,11.0,1995,1995,8.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,2.0,12.0,1995,1995,6.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,13.0,12.0,1995,1995,6.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,16.0,12.0,1995,1995,6.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,25.0,11.0,1996,1996,9.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,23.0,11.0,1997,1997,6.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,4.0,12.0,1997,1997,8.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,16.0,1.0,2006,2005,111.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,6.0,2.0,2006,2005,121.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,19.0,11.0,2006,2006,128.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,8.0,1.0,2008,2007,123.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,3.0,1.0,2009,2008,140.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,29.0,1.0,2009,2008,165.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,17.0,11.0,2008,2008,192.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,30.0,11.0,2008,2008,163.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,8.0,12.0,2008,2008,153.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,23.0,12.0,2009,2009,165.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,5.0,2.0,2010,2009,228.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,22.0,1.0,2012,2011,158.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,4.0,12.0,2011,2011,189.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,1.0,2.0,2012,2011,178.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,8.0,1.0,2013,2012,188.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,11.0,1.0,2013,2012,159.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,22.0,1.0,2013,2012,183.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,12.0,12.0,2012,2012,162.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,3.0,1.0,2014,2013,150.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,26.0,1.0,2014,2013,129.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,12.0,12.0,2013,2013,197.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,23.0,12.0,2013,2013,164.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,6.0,12.0,2014,2014,126.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,14.0,12.0,2014,2014,204.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,23.0,12.0,2014,2014,193.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,1.0,2.0,2015,2014,211.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,14.0,1.0,2016,2015,191.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,26.0,1.0,2016,2015,171.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,14.0,12.0,2015,2015,204.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,23.0,2.0,2016,2015,189.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,13.0,12.0,2016,2016,173.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,23.0,12.0,2016,2016,170.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,7.0,1.0,2018,2017,174.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,20.0,1.0,2018,2017,181.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,26.0,1.0,2018,2017,186.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,16.0,2.0,2018,2017,209.0,1.0,chicks,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,14.0,1.0,2019,2018,165.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,7.0,12.0,2018,2018,174.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,16.0,1.0,2020,2019,185.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,14.0,1.0,2021,2020,209.0,2.0,nests,uav,"<p id=""lynchhartunpublished"" class=""reference"">Lynch  H. J. and T. Hart (2023). &ldquo;Unpublished Data&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,30.0,1.0,2022,2021,57.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,10.0,2.0,2022,2021,47.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,3.0,1.0,2023,2022,101.0,1.0,nests,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,15.0,12.0,2023,2023,223.0,1.0,nests,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,15.0,12.0,2023,2023,223.0,1.0,nests,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,16.0,12.0,2023,2023,114.0,2.0,nests,uav,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,16.0,12.0,2023,2023,189.0,1.0,nests,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,16.0,12.0,2023,2023,189.0,1.0,nests,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,24.0,12.0,2023,2023,198.0,1.0,nests,ground,"<p id=""asiunpublished"" class=""reference"">Naveen  R. (2023). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,24.0,12.0,2023,2023,198.0,1.0,nests,ground,"<p id=""asiexpedition2024"" class=""reference"">Trathan  P. N.  S. Forrest  G. Humphries  et al. (2024). &ldquo;Oceanites Antarctic Site Inventory Expedition 2023-24&rdquo;.</p>"
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,14.0,12.0,2024,2024,190.0,1.0,nests,ground,"<p id=""lynchunpublished"" class=""reference"">Lynch  H. J. (2022). &ldquo;Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset&rdquo;.</p>"
Amanda Bay,AMAN,58.4.2,76.835,-69.271,emperor penguin,,,1961,1961,1500.0,3.0,adults,,"<p id=""wilson1983distribution"" class=""reference"">Wilson  G. (1983). <em>Distribution and abundance of Antarctic and sub-Antarctic penguins: A synthesis of current knowledge</em>. Vol. 4. BIOMASS Scientific Series. Cambridge  United Kingdom: Scientific Committee on Antarctic Research (SCAR).</p>"
