site_name,site_id,cammlr_region,lon,lat,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference,is_outlier,log_count,decade,species_label,count_zscore,count_minmax,PC1,PC2
Port Lockroy,LOCK,48.1,-63.494,-64.825,gentoo penguin,17.0,1.0,2012,2011,726.0,1.0,chicks,ground,"<p id=""basgentoodataset"" class=""reference"">Dunn  M. J.  C. Nichol  J. Forcada  et al. (2020). &ldquo;Population numbers and breeding success of Gentoo penguins (<em>Pygoscelis papua</em>) at Port Lockroy  Goudier Island  1996 - 2020  Version 1.0&rdquo;. Polar Data Centre  Natural Environment Research Council  UK Research &amp; Innovation. DOI: <a href=""https://doi.org/10.5285/92e92c14-0ff2-4ce2-8305-83d5b3a4071d"">10.5285/92e92c14-0ff2-4ce2-8305-83d5b3a4071d</a>.</p>",False,6.588926477533519,2010s,Gentoo,-0.4355364147698784,0.07515289727376387,-1.197599098969442,0.2700196254403352
Cape Lookout,LOOK,48.1,-55.205,-61.278,gentoo penguin,1.0,12.0,2012,2012,238.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.476463551931511,2010s,Gentoo,-0.735866370920682,0.024567222970871775,2.063301730214507,-1.3224120052175445
Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.791,-63.902,gentoo penguin,3.0,12.0,2012,2012,647.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.473890696352274,2010s,Gentoo,-0.48415540357297987,0.06696382295013993,-0.21487983059443524,-0.10513690445284966
Neko Harbor (Andvord Bay),NEKO,48.1,-62.533,-64.838,gentoo penguin,22.0,1.0,2012,2011,1325.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.189922170745808,2010s,Gentoo,-0.06689370219952734,0.13724473929719086,-0.8449349481791418,0.6406003629290594
Neko Harbor (Andvord Bay),NEKO,48.1,-62.533,-64.838,gentoo penguin,1.0,2.0,2012,2011,1877.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.537962659768208,2010s,Gentoo,0.2728237891841685,0.19446460039390487,-0.7095972618665315,0.9736408206328767
Orne Islands,ORNE,48.1,-62.673,-64.662,gentoo penguin,23.0,12.0,2012,2012,141.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,4.955827057601261,2010s,Gentoo,-0.7955631040080343,0.014512283611485438,-1.2180491546888048,-0.5956969393912348
Pleneau Island,PLEN,48.1,-64.056,-65.104,gentoo penguin,21.0,12.0,2012,2012,2795.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.935945103353701,2010s,Gentoo,0.837788747680967,0.28962371721778796,-0.9404077822701892,1.6068028342417193
Robert Point (Robert Island),ROBE,48.1,-59.383,-62.45,gentoo penguin,15.0,12.0,2012,2012,916.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.821107472256465,2010s,Gentoo,-0.3186046695472295,0.09484813931792267,0.8905005872616436,-0.15736435522348857
Ronge Island East,RONE,48.1,-62.644,-64.688,gentoo penguin,5.0,12.0,2012,2012,271.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.605802066295998,2010s,Gentoo,-0.7155571730662219,0.0279879755364362,-1.1383266045670504,-0.32115313921214533
Selvick Cove,SELV,48.1,-62.569,-64.641,gentoo penguin,4.0,12.0,2012,2012,224.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.41610040220442,2010s,Gentoo,-0.7444823942528772,0.02311599460972323,-1.1265378107562989,-0.41551580240282726
Cape Shirreff,SHIR,48.1,-60.787,-62.458,gentoo penguin,,11.0,2012,2012,853.0,1.0,nests,ground,"<p id=""hinke2019census"" class=""reference"">Hinke  J. T. (2019). &ldquo;Census Data of Colonial Penguins in Antarctica from 1977 to 2015 (NCEI Accession 0185113)&rdquo;. NOAA National Centers for Environmental Information. DOI: <a href=""https://doi.org/10.25921/58yq-7g68"">10.25921/58yq-7g68</a>.</p>",False,6.74993119378857,2010s,Gentoo,-0.35737677454210787,0.08831761169275422,0.5893247738692652,-0.10430201298913765
Skottsberg Point,SKOT,48.1,-60.809,-63.92,gentoo penguin,3.0,12.0,2012,2012,237.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.472270673671475,2010s,Gentoo,-0.736481801158696,0.024463563802218306,-0.4006537615567574,-0.6042586544311913
Stinker Point,STNK,48.1,-55.359,-61.236,gentoo penguin,,11.0,2012,2012,1507.0,1.0,nests,ground,"<p id=""petry2018population"" class=""reference"">Petry  M. V.  F. C. L. Valls  E. S. Petersen  et al. (2018). &ldquo;Population trends of seabirds at Stinker Point  Elephant Island  Maritime Antarctica&rdquo;. In: <em>Antarctic Science</em> 30  pp. 1&ndash;7. DOI: <a href=""https://doi.org/10.1017/S0954102018000135"">10.1017/S0954102018000135</a>.</p>",False,7.318539548567902,2010s,Gentoo,0.04511460111901006,0.15611070799212193,2.466978104737165,-0.1929098444242939
Stranger Point,STRA,48.1,-58.616,-62.26,gentoo penguin,,11.0,2012,2012,4105.0,1.0,nests,ground,"<p id=""juares2020update"" class=""reference"">Ju&aacute;res  M. A.  R. J. Casaux  J. Negrete  et al. (2020). &ldquo;Update of the population size and breeding performance of gentoo penguins (<em>Pygoscelis papua</em>) at Stranger Point/Cabo Funes  South Shetland Islands&rdquo;. In: <em>Polar Biology</em> 43.2  pp. 123&ndash;129. DOI: <a href=""https://doi.org/10.1007/s00300-019-02614-0"">10.1007/s00300-019-02614-0</a>.</p>",False,8.32020459757888,2010s,Gentoo,1.6440023594792308,0.4254172281538302,1.8718490216460257,1.5130303736048942
Stranger Point,STRA,48.1,-58.616,-62.26,gentoo penguin,,2.0,2012,2012,3718.0,1.0,chicks,ground,"<p id=""juares2020update"" class=""reference"">Ju&aacute;res  M. A.  R. J. Casaux  J. Negrete  et al. (2020). &ldquo;Update of the population size and breeding performance of gentoo penguins (<em>Pygoscelis papua</em>) at Stranger Point/Cabo Funes  South Shetland Islands&rdquo;. In: <em>Polar Biology</em> 43.2  pp. 123&ndash;129. DOI: <a href=""https://doi.org/10.1007/s00300-019-02614-0"">10.1007/s00300-019-02614-0</a>.</p>",False,8.22121009392507,2010s,Gentoo,1.4058308573678353,0.38530112988493836,1.7911079308216529,1.3293420919760885
Vernadsky Station,VERN,48.1,-64.257,-65.245,gentoo penguin,16.0,12.0,2012,2012,206.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.332718793265369,2010s,Gentoo,-0.7555601385371281,0.021250129573960816,-1.781859350222762,-0.25727373945314036
Waterboat Point,WATE,48.1,-62.858,-64.824,gentoo penguin,31.0,1.0,2012,2011,4381.0,1.0,chicks,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,8.385260520155413,2010s,Gentoo,1.813861105171079,0.45402715870218724,-0.22433589456016048,2.2548488372907984
Waterboat Point,WATE,48.1,-62.858,-64.824,gentoo penguin,12.0,12.0,2012,2012,1808.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.500529485395295,2010s,Gentoo,0.23035910276120652,0.1873121177568156,-0.7832446311285461,0.9557751011118423
Brown Station,ALMI,48.1,-62.87,-64.896,gentoo penguin,8.0,1.0,2013,2012,188.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.241747015059643,2010s,Gentoo,-0.7666378828213791,0.019384264538198404,-1.3630251619547094,-0.4130037662167438
Ardley Island,ARDL,48.1,-58.933,-62.213,gentoo penguin,,11.0,2013,2013,6188.0,1.0,nests,ground,"<p id=""kpri2020report6"" class=""reference"">Korean Polar Research Institute (2020). <em>A Study on Monitoring of Antarctic Special Protected Area and Environmental Management of Antarctic Base (6)</em>. BSPG19040-037-3. Sejong-si  Republic of Korea: Ministry of the Environment.</p>",False,8.73052880173936,2010s,Gentoo,2.9259435452622715,0.6413392764590028,2.2329216783877506,2.500855553612187
Ardley Island,ARDL,48.1,-58.933,-62.213,gentoo penguin,,2.0,2013,2013,7206.0,1.0,chicks,ground,"<p id=""kpri2020report6"" class=""reference"">Korean Polar Research Institute (2020). <em>A Study on Monitoring of Antarctic Special Protected Area and Environmental Management of Antarctic Base (6)</em>. BSPG19040-037-3. Sejong-si  Republic of Korea: Ministry of the Environment.</p>",False,8.88280805492444,2010s,Gentoo,3.5524515275604642,0.7468643101482326,2.434765442879005,2.9469121982059763
Barton Peninsula,BART,48.1,-58.775,-62.237,gentoo penguin,,11.0,2013,2013,2378.0,1.0,nests,ground,"<p id=""kpri2020report6"" class=""reference"">Korean Polar Research Institute (2020). <em>A Study on Monitoring of Antarctic Special Protected Area and Environmental Management of Antarctic Base (6)</em>. BSPG19040-037-3. Sejong-si  Republic of Korea: Ministry of the Environment.</p>",False,7.774435510302958,2010s,Gentoo,0.5811543384291533,0.24639784388929203,1.4589056436809562,0.6903312059351218
Barton Peninsula,BART,48.1,-58.775,-62.237,gentoo penguin,,2.0,2013,2013,2876.0,1.0,chicks,ground,"<p id=""kpri2020report6"" class=""reference"">Korean Polar Research Institute (2020). <em>A Study on Monitoring of Antarctic Special Protected Area and Environmental Management of Antarctic Base (6)</em>. BSPG19040-037-3. Sejong-si  Republic of Korea: Ministry of the Environment.</p>",False,7.964503363551548,2010s,Gentoo,0.8876385969600963,0.2980201098787188,1.5689178950210791,0.948231545221866
Beneden Head,BENE,48.1,-62.701,-64.767,gentoo penguin,22.0,12.0,2013,2013,706.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>",False,6.561030665896573,2010s,Gentoo,-0.44784501953015726,0.07307971390069451,-1.0396927066615376,0.21280893939919893
Brown Bluff,BROW,48.1,-56.905,-63.522,gentoo penguin,10.0,1.0,2013,2012,230.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.442417710521793,2010s,Gentoo,-0.7407898128247935,0.023737949621644033,0.5506285178579781,-0.9215391487671559
Bryde Island East,BRYE,48.1,-62.927,-64.89,gentoo penguin,11.0,1.0,2013,2012,620.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.431331081933479,2010s,Gentoo,-0.5007720199993563,0.06416502539649632,-1.175898064102196,0.1660120564006329
Bryde Island South,BRYS,48.1,-62.951,-64.901,gentoo penguin,11.0,1.0,2013,2012,882.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.78332520060396,2010s,Gentoo,-0.3395292976397035,0.09132372758370477,-1.1038325375497444,0.3912849749538896
Cuverville Island,CUVE,48.1,-62.626,-64.684,gentoo penguin,13.0,12.0,2013,2013,7007.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>",False,8.854807632616227,2010s,Gentoo,3.42998091019569,0.7262361355861926,0.39875447856805374,3.4224184264383437
Dorian Bay/Damoy Point,DAMO,48.1,-63.497,-64.815,gentoo penguin,11.0,1.0,2013,2012,2355.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.764720544771477,2010s,Gentoo,0.5669994429548326,0.24401368301026227,-0.8018925254965884,1.327000103072711
Danco Island,DANC,48.1,-62.594,-64.734,gentoo penguin,4.0,1.0,2013,2012,2379.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.77485576666552,2010s,Gentoo,0.5817697686671672,0.2465015030579455,-0.5758959779828328,1.2651351974729428
Dorian Beacon,DOBE,48.1,-63.511,-64.811,gentoo penguin,13.0,12.0,2013,2013,193.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>",False,5.267858159063328,2010s,Gentoo,-0.7635607316313094,0.01990256038146574,-1.4432619080407048,-0.366234260125576
Duthiers Point,DUPT,48.1,-62.818,-64.805,gentoo penguin,23.0,12.0,2013,2013,291.0,1.0,nests,ground,"<p id=""lynchantarctic"" class=""reference"">Lynch  H. J. (2022). &ldquo;Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset&rdquo;.</p>",False,5.676753802268282,2010s,Gentoo,-0.7032485683059431,0.030061158909505545,-1.2448144686124722,-0.23843035496200962
Galindez Island East,GALE,48.1,-64.24,-65.248,gentoo penguin,6.0,1.0,2013,2012,273.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.6131281063880705,2010s,Gentoo,-0.7143263125901941,0.028195293873743133,-1.7630753583129717,-0.1118513961988683
Galindez Island South,GALS,48.1,-64.246,-65.252,gentoo penguin,6.0,1.0,2013,2012,49.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,3.912023005428146,2010s,Gentoo,-0.852182685905317,0.004975640095366435,-1.973358968646231,-0.78179894506083
Georges Point (Ronge Island),GEOR,48.1,-62.67,-64.669,gentoo penguin,5.0,1.0,2013,2012,2948.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.989221408815276,2010s,Gentoo,0.9319495740971001,0.30548357002176846,-0.43230211581362127,1.5565018002697542
Glandaz Point,GLAN,48.1,-63.959,-65.091,gentoo penguin,20.0,1.0,2013,2012,145.0,1.0,nests,offshore vessel,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,4.983606621708336,2010s,Gentoo,-0.7931013830559787,0.014926920286099307,-1.7119176687591746,-0.4166060376650738
Humphries Heights,HUMP,48.1,-63.864,-65.056,gentoo penguin,19.0,1.0,2013,2012,57.0,1.0,nests,offshore vessel,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,4.060443010546419,2010s,Gentoo,-0.8472592440012054,0.005804913444594174,-1.781361465775157,-0.7787196863832887
Jougla Point,JOUG,48.1,-63.493,-64.827,gentoo penguin,5.0,1.0,2013,2012,1264.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.142827401161621,2010s,Gentoo,-0.10443494671837779,0.13092153000932935,-1.0682894877704854,0.6925792887677178
Llano Point,LLAN,48.1,-58.446,-62.176,gentoo penguin,16.0,11.0,2013,2013,6123.0,1.0,nests,ground,"<p id=""trivelpiece201325-november"" class=""reference"">Trivelpiece  W. Z. and P. Chilton (2013). <em>25 November 2013 weekly field reports: Copacabana  King George Island</em>. Volume 1. La Jolla  United States: Antarctic Ecosystem Research Division  National Oceanic &amp; Atmospheric Administration.</p>",False,8.719970756777574,2010s,Gentoo,2.8859405797913653,0.6346014304965274,2.335505458813754,2.432641976885619
Port Lockroy,LOCK,48.1,-63.494,-64.825,gentoo penguin,25.0,1.0,2013,2012,524.0,1.0,nests,ground,"<p id=""trathanpersonal"" class=""reference"">Trathan  P. N. and H. J. Lynch (2009). <em>Personal communication</em>.</p>",False,6.263398262591624,2010s,Gentoo,-0.5598533228486947,0.054213745205763456,-1.2891595406771814,0.10415615081074715
Port Lockroy,LOCK,48.1,-63.494,-64.825,gentoo penguin,25.0,1.0,2013,2012,798.0,1.0,chicks,ground,"<p id=""basgentoodataset"" class=""reference"">Dunn  M. J.  C. Nichol  J. Forcada  et al. (2020). &ldquo;Population numbers and breeding success of Gentoo penguins (<em>Pygoscelis papua</em>) at Port Lockroy  Goudier Island  1996 - 2020  Version 1.0&rdquo;. Polar Data Centre  Natural Environment Research Council  UK Research &amp; Innovation. DOI: <a href=""https://doi.org/10.5285/92e92c14-0ff2-4ce2-8305-83d5b3a4071d"">10.5285/92e92c14-0ff2-4ce2-8305-83d5b3a4071d</a>.</p>",False,6.683360945766275,2010s,Gentoo,-0.39122543763287465,0.08261635741681352,-1.1978723870979218,0.3543676782749458
Loubat Point,LOUB,48.1,-63.926,-65.078,gentoo penguin,19.0,1.0,2013,2012,569.0,1.0,nests,offshore vessel,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.345636360828596,2010s,Gentoo,-0.5321589621380673,0.058878407795169486,-1.48800443828515,0.21122979070851225
Mikkelsen Harbor (Trinity Island),MIKK,48.1,-60.791,-63.902,gentoo penguin,10.0,1.0,2013,2012,1320.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.186144304522325,2010s,Gentoo,-0.06997085338959705,0.1367264434539235,-0.04450448056871612,0.4238556817926816
Moot Point,MOOT,48.1,-64.078,-65.206,gentoo penguin,5.0,1.0,2013,2012,479.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,6.173786103901937,2010s,Gentoo,-0.5875476835593221,0.04954908261635742,-1.616930509737772,0.1436911892484879
Neko Harbor (Andvord Bay),NEKO,48.1,-62.533,-64.838,gentoo penguin,12.0,1.0,2013,2012,1264.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,7.142827401161621,2010s,Gentoo,-0.10443494671837779,0.13092153000932935,-0.8834412357109591,0.6248985889237438
O'Neill Point,ONEI,48.1,-63.09,-64.816,gentoo penguin,22.0,12.0,2013,2013,342.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.8377304471659395,2010s,Gentoo,-0.6718616261672321,0.03534777651083239,-1.2793419068463436,-0.14254797532376862
Orne Islands,ORNE,48.1,-62.673,-64.662,gentoo penguin,23.0,1.0,2013,2012,155.0,1.0,nests,ground,"<p id=""lynch2013antarctic"" class=""reference"">Lynch  H. J.  R. Naveen  and P. Casanovas (2013). &ldquo;Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243&rdquo;. In: <em>Ecology</em> 94.11  pp. 2653&ndash;2653. DOI: <a href=""https://doi.org/10.1890/13-1108.1"">10.1890/13-1108.1</a>.</p>",False,5.049856007249537,2010s,Gentoo,-0.7869470806758392,0.01596351197263398,-1.2290157958679349,-0.5339223521904151
